exp_type;metric;revision_nr;traintestsplit;independent_test;revtype;trial;init_train_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;init_test_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;new_train_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;new_test_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;
sel;random;0;false;false;strengthening;3;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.3814123917388408;188;0;769;13;531;0;0;0;0.3814123917388408;188;0;769;13;531;0;0;0;
sel;mlacc;0;false;false;strengthening;3;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;
sel;mlacc;1;false;false;strengthening;3;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;
sel;mlacc;2;false;false;strengthening;3;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;
sel;mlacc;3;false;false;strengthening;3;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;
sel;random;0;false;false;alteration;3;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.3117921385742838;0;0;936;34;0;0;531;0;0.3117921385742838;0;0;936;34;0;0;531;0;
sel;mlacc;0;false;false;alteration;3;0.6029313790806129;841;3;125;1;531;0;0;0;0.6029313790806129;841;3;125;1;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;
sel;mlacc;1;false;false;alteration;3;0.6455696202531646;968;2;0;0;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;
sel;mlacc;2;false;false;alteration;3;0.6455696202531646;968;2;0;0;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;
sel;mlacc;3;false;false;alteration;3;0.6455696202531646;968;2;0;0;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;0.6455696202531646;968;2;0;0;531;0;0;0;
sel;random;0;false;false;weakening;4;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;
sel;mlacc;0;false;false;weakening;4;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;
sel;mlacc;1;false;false;weakening;4;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;
sel;mlacc;2;false;false;weakening;4;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;
sel;mlacc;3;false;false;weakening;4;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;
sel;random;0;false;false;strengthening;4;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.31212524983344436;0;0;937;0;0;0;564;0;0.31212524983344436;0;0;937;0;0;0;564;0;
sel;mlacc;0;false;false;strengthening;4;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;
sel;mlacc;1;false;false;strengthening;4;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;
sel;mlacc;2;false;false;strengthening;4;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;
sel;mlacc;3;false;false;strengthening;4;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;
sel;random;0;false;false;alteration;4;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6192538307794804;922;8;7;0;563;1;0;0;0.6192538307794804;922;8;7;0;563;1;0;0;
sel;mlacc;0;false;false;alteration;4;0.6219187208527648;930;0;7;0;564;0;0;0;0.6219187208527648;930;0;7;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;
sel;mlacc;1;false;false;alteration;4;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;
sel;mlacc;2;false;false;alteration;4;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;
sel;mlacc;3;false;false;alteration;4;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;0.6242504996668887;937;0;0;0;564;0;0;0;
sel;random;0;false;false;weakening;5;0.005326231691078562;8;0;0;0;1337;0;157;0;0.005326231691078562;8;0;0;0;1337;0;157;0;0.005326231691078562;8;0;0;0;1494;0;0;0;0.005326231691078562;8;0;0;0;1494;0;0;0;
sel;mlacc;0;false;false;weakening;5;0.005326231691078562;8;0;0;0;1337;0;157;0;0.005326231691078562;8;0;0;0;1337;0;157;0;0.005326231691078562;8;0;0;0;1493;0;1;0;0.005326231691078562;8;0;0;0;1493;0;1;0;
sel;mlacc;1;false;false;weakening;5;0.005326231691078562;8;0;0;0;1493;0;1;0;0.005326231691078562;8;0;0;0;1493;0;1;0;0.005326231691078562;8;0;0;0;1493;0;1;0;0.005326231691078562;8;0;0;0;1493;0;1;0;
sel;mlacc;2;false;false;weakening;5;0.005326231691078562;8;0;0;0;1493;0;1;0;0.005326231691078562;8;0;0;0;1493;0;1;0;0.005326231691078562;8;0;0;0;1493;0;1;0;0.005326231691078562;8;0;0;0;1493;0;1;0;
sel;mlacc;3;false;false;weakening;5;0.005326231691078562;8;0;0;0;1493;0;1;0;0.005326231691078562;8;0;0;0;1493;0;1;0;0.005326231691078562;8;0;0;0;1493;0;1;0;0.005326231691078562;8;0;0;0;1493;0;1;0;
sel;random;0;false;false;strengthening;5;0.005326231691078562;8;0;0;0;1337;0;157;0;0.005326231691078562;8;0;0;0;1337;0;157;0;0.018308921438082555;5;0;3;0;727;4;742;21;0.018308921438082555;5;0;3;0;727;4;742;21;
sel;mlacc;0;false;false;strengthening;5;0.005326231691078562;8;0;0;0;1337;0;157;0;0.005326231691078562;8;0;0;0;1337;0;157;0;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;
sel;mlacc;1;false;false;strengthening;5;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;
sel;mlacc;2;false;false;strengthening;5;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;
sel;mlacc;3;false;false;strengthening;5;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;
sel;random;0;false;false;alteration;5;0.005326231691078562;8;0;0;0;1337;0;157;0;0.005326231691078562;8;0;0;0;1337;0;157;0;0.007323568575233023;0;0;8;0;0;0;1487;7;0.007323568575233023;0;0;8;0;0;0;1487;7;
sel;mlacc;0;false;false;alteration;5;0.005326231691078562;8;0;0;0;1337;0;157;0;0.005326231691078562;8;0;0;0;1337;0;157;0;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;
sel;mlacc;1;false;false;alteration;5;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;
sel;mlacc;2;false;false;alteration;5;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;
sel;mlacc;3;false;false;alteration;5;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;0.550266311584554;0;0;3;5;0;0;669;825;
sel;random;0;false;false;weakening;6;0.010992671552298468;11;0;1;0;1286;47;151;5;0.010992671552298468;11;0;1;0;1286;47;151;5;0.007994670219853431;12;0;0;0;1437;52;0;0;0.007994670219853431;12;0;0;0;1437;52;0;0;
sel;mlacc;0;false;false;weakening;6;0.010992671552298468;11;0;1;0;1286;47;151;5;0.010992671552298468;11;0;1;0;1286;47;151;5;0.010992671552298468;11;0;1;0;1287;47;150;5;0.010992671552298468;11;0;1;0;1287;47;150;5;
sel;mlacc;1;false;false;weakening;6;0.010992671552298468;11;0;1;0;1287;47;150;5;0.010992671552298468;11;0;1;0;1287;47;150;5;0.010992671552298468;11;0;1;0;1287;47;150;5;0.010992671552298468;11;0;1;0;1287;47;150;5;
sel;mlacc;2;false;false;weakening;6;0.010992671552298468;11;0;1;0;1287;47;150;5;0.010992671552298468;11;0;1;0;1287;47;150;5;0.010992671552298468;11;0;1;0;1287;47;150;5;0.010992671552298468;11;0;1;0;1287;47;150;5;
sel;mlacc;3;false;false;weakening;6;0.010992671552298468;11;0;1;0;1287;47;150;5;0.010992671552298468;11;0;1;0;1287;47;150;5;0.010992671552298468;11;0;1;0;1287;47;150;5;0.010992671552298468;11;0;1;0;1287;47;150;5;
sel;random;0;false;false;strengthening;6;0.010992671552298468;11;0;1;0;1286;47;151;5;0.010992671552298468;11;0;1;0;1286;47;151;5;0.1105929380413058;8;3;1;0;6;1327;0;156;0.1105929380413058;8;3;1;0;6;1327;0;156;
sel;mlacc;0;false;false;strengthening;6;0.010992671552298468;11;0;1;0;1286;47;151;5;0.010992671552298468;11;0;1;0;1286;47;151;5;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;
sel;mlacc;1;false;false;strengthening;6;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;
sel;mlacc;2;false;false;strengthening;6;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;
sel;mlacc;3;false;false;strengthening;6;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;
sel;random;0;false;false;alteration;6;0.010992671552298468;11;0;1;0;1286;47;151;5;0.010992671552298468;11;0;1;0;1286;47;151;5;0.4033977348434377;11;0;1;0;0;887;8;594;0.4033977348434377;11;0;1;0;0;887;8;594;
sel;mlacc;0;false;false;alteration;6;0.010992671552298468;11;0;1;0;1286;47;151;5;0.010992671552298468;11;0;1;0;1286;47;151;5;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;
sel;mlacc;1;false;false;alteration;6;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;
sel;mlacc;2;false;false;alteration;6;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;
sel;mlacc;3;false;false;alteration;6;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;0.991672218520986;0;0;9;3;0;0;5;1484;
